No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,season
183,2013,3,8,14,127.0,185.0,36.0,68.0,1300.0,107.0,17.4,998.3,1.4,0.0,ESE,4.5,Guanyuan,2013-03-08,Spring
184,2013,3,8,15,268.0,501.0,88.0,136.0,3799.0,107.0,13.9,999.5,1.2,0.0,ESE,2.7,Guanyuan,2013-03-08,Spring
185,2013,3,8,16,163.0,277.0,63.0,85.0,1800.0,104.0,11.9,1000.2,0.0,0.0,ESE,2.6,Guanyuan,2013-03-08,Spring
186,2013,3,8,17,116.0,170.0,46.0,63.0,1100.0,104.0,10.3,999.9,-0.5,0.0,SE,2.8,Guanyuan,2013-03-08,Spring
187,2013,3,8,18,84.0,117.0,40.0,60.0,800.0,104.0,9.3,1000.6,-0.9,0.0,S,1.4,Guanyuan,2013-03-08,Spring
188,2013,3,8,19,73.0,91.0,39.0,55.0,800.0,104.0,8.0,1000.5,-0.3,0.0,NE,0.8,Guanyuan,2013-03-08,Spring
189,2013,3,8,20,90.0,116.0,43.0,77.0,1000.0,104.0,7.9,1000.4,-1.6,0.0,SSW,1.4,Guanyuan,2013-03-08,Spring
190,2013,3,8,21,48.0,63.0,36.0,49.0,900.0,104.0,7.2,1000.0,-1.5,0.0,ENE,1.6,Guanyuan,2013-03-08,Spring
191,2013,3,8,22,46.0,84.0,40.0,81.0,1300.0,104.0,6.3,999.0,-3.4,0.0,E,0.9,Guanyuan,2013-03-08,Spring
192,2013,3,8,23,78.0,92.0,55.0,83.0,1600.0,104.0,5.7,997.7,-3.4,0.0,SSW,1.0,Guanyuan,2013-03-08,Spring
193,2013,3,9,0,47.0,61.0,61.0,64.0,1600.0,104.0,3.6,996.1,-2.6,0.0,W,0.6,Guanyuan,2013-03-09,Spring
194,2013,3,9,1,52.0,73.0,66.0,71.0,1800.0,104.0,2.1,994.9,-2.6,0.0,W,1.1,Guanyuan,2013-03-09,Spring
195,2013,3,9,2,62.0,88.0,76.0,60.0,2100.0,104.0,1.4,994.1,-3.1,0.0,N,0.0,Guanyuan,2013-03-09,Spring
196,2013,3,9,3,70.0,96.0,83.0,65.0,2299.0,104.0,1.1,993.0,-3.2,0.0,NE,1.4,Guanyuan,2013-03-09,Spring
197,2013,3,9,4,73.0,97.0,85.0,57.0,2299.0,104.0,1.8,992.0,-2.3,0.0,E,0.0,Guanyuan,2013-03-09,Spring
198,2013,3,9,5,74.0,96.0,63.0,97.0,2200.0,104.0,3.2,992.0,-2.8,0.0,NE,1.3,Guanyuan,2013-03-09,Spring
199,2013,3,9,6,97.0,112.0,63.0,97.0,1899.0,104.0,2.8,992.2,-2.5,0.0,NE,1.0,Guanyuan,2013-03-09,Spring
200,2013,3,9,7,98.0,116.0,67.0,94.0,1800.0,104.0,4.6,992.9,-2.1,0.0,NE,1.8,Guanyuan,2013-03-09,Spring
201,2013,3,9,8,99.0,121.0,68.0,92.0,1800.0,104.0,8.4,994.1,-1.7,0.0,E,2.6,Guanyuan,2013-03-09,Spring
202,2013,3,9,9,104.0,146.0,86.0,98.0,1899.0,104.0,16.3,995.9,-0.4,0.0,NNW,3.3,Guanyuan,2013-03-09,Spring
203,2013,3,9,10,125.0,328.0,79.0,90.0,1800.0,104.0,16.7,998.3,-4.6,0.0,NNW,7.7,Guanyuan,2013-03-09,Spring
204,2013,3,9,11,76.0,737.0,20.0,36.0,600.0,104.0,14.3,1001.3,-9.1,0.0,NNW,7.4,Guanyuan,2013-03-09,Spring
205,2013,3,9,12,44.0,987.0,3.0,21.0,200.0,104.0,12.4,1004.3,-14.4,0.0,NW,7.9,Guanyuan,2013-03-09,Spring
208,2013,3,9,15,41.0,448.0,3.0,18.0,200.0,87.0,10.2,1009.4,-17.1,0.0,N,3.9,Guanyuan,2013-03-09,Spring
209,2013,3,9,16,12.0,191.0,3.0,20.0,200.0,87.0,10.5,1010.8,-17.8,0.0,N,4.8,Guanyuan,2013-03-09,Spring
210,2013,3,9,17,10.0,171.0,4.0,23.0,200.0,87.0,8.6,1013.0,-18.3,0.0,NNE,4.8,Guanyuan,2013-03-09,Spring
211,2013,3,9,18,12.0,140.0,3.0,23.0,200.0,87.0,7.4,1015.9,-19.3,0.0,NNE,4.8,Guanyuan,2013-03-09,Spring
212,2013,3,9,19,9.0,112.0,8.0,26.0,200.0,87.0,6.4,1018.1,-18.4,0.0,N,3.5,Guanyuan,2013-03-09,Spring
213,2013,3,9,20,10.0,87.0,8.0,24.0,200.0,87.0,5.6,1019.7,-18.3,0.0,N,4.5,Guanyuan,2013-03-09,Spring
214,2013,3,9,21,10.0,64.0,11.0,27.0,200.0,87.0,4.8,1020.3,-17.6,0.0,N,3.3,Guanyuan,2013-03-09,Spring
215,2013,3,9,22,9.0,41.0,11.0,28.0,200.0,87.0,3.8,1021.2,-17.8,0.0,NNE,1.2,Guanyuan,2013-03-09,Spring
216,2013,3,9,23,12.0,24.0,4.0,29.0,300.0,87.0,0.8,1021.3,-14.1,0.0,SSE,0.6,Guanyuan,2013-03-09,Spring
217,2013,3,10,0,12.0,22.0,3.0,31.0,300.0,87.0,-0.5,1020.8,-13.4,0.0,N,0.0,Guanyuan,2013-03-10,Spring
218,2013,3,10,1,13.0,21.0,7.0,37.0,400.0,87.0,-0.2,1021.1,-11.6,0.0,W,1.0,Guanyuan,2013-03-10,Spring
219,2013,3,10,2,15.0,41.0,7.0,44.0,400.0,87.0,-2.1,1020.9,-11.7,0.0,NNE,0.7,Guanyuan,2013-03-10,Spring
221,2013,3,10,4,3.0,7.0,8.0,47.0,600.0,87.0,-1.3,1021.9,-14.8,0.0,NNE,0.0,Guanyuan,2013-03-10,Spring
222,2013,3,10,5,14.0,18.0,9.0,61.0,700.0,87.0,-1.8,1022.0,-10.9,0.0,W,1.7,Guanyuan,2013-03-10,Spring
223,2013,3,10,6,18.0,41.0,24.0,88.0,1200.0,87.0,-2.0,1022.5,-11.8,0.0,N,0.0,Guanyuan,2013-03-10,Spring
224,2013,3,10,7,29.0,55.0,35.0,91.0,1300.0,87.0,3.5,1023.2,-14.7,0.0,SSW,2.3,Guanyuan,2013-03-10,Spring
225,2013,3,10,8,22.0,50.0,39.0,78.0,1000.0,87.0,5.3,1023.5,-15.9,0.0,SW,4.6,Guanyuan,2013-03-10,Spring
226,2013,3,10,9,28.0,57.0,45.0,67.0,1000.0,87.0,6.8,1023.1,-15.9,0.0,SSW,5.2,Guanyuan,2013-03-10,Spring
227,2013,3,10,10,25.0,49.0,24.0,47.0,800.0,87.0,8.3,1022.4,-14.7,0.0,SSW,4.6,Guanyuan,2013-03-10,Spring
228,2013,3,10,11,26.0,54.0,21.0,35.0,800.0,87.0,9.8,1021.9,-14.2,0.0,S,2.7,Guanyuan,2013-03-10,Spring
229,2013,3,10,12,29.0,53.0,22.0,36.0,700.0,87.0,10.4,1021.0,-14.4,0.0,SSW,0.4,Guanyuan,2013-03-10,Spring
230,2013,3,10,13,38.0,50.0,21.0,39.0,600.0,87.0,11.2,1020.0,-13.8,0.0,S,2.8,Guanyuan,2013-03-10,Spring
231,2013,3,10,14,28.0,42.0,14.0,33.0,500.0,85.0,11.4,1019.0,-13.6,0.0,SSW,4.0,Guanyuan,2013-03-10,Spring
232,2013,3,10,15,32.0,49.0,14.0,30.0,500.0,96.0,11.3,1018.7,-14.5,0.0,SW,4.5,Guanyuan,2013-03-10,Spring
233,2013,3,10,16,37.0,65.0,16.0,31.0,500.0,96.0,10.4,1018.3,-13.7,0.0,SW,4.1,Guanyuan,2013-03-10,Spring
234,2013,3,10,17,39.0,70.0,24.0,37.0,500.0,96.0,9.1,1018.2,-13.4,0.0,SSW,4.4,Guanyuan,2013-03-10,Spring
235,2013,3,10,18,48.0,78.0,24.0,42.0,600.0,96.0,8.2,1018.5,-12.3,0.0,SSW,2.6,Guanyuan,2013-03-10,Spring
236,2013,3,10,19,52.0,90.0,26.0,51.0,700.0,96.0,7.7,1018.8,-11.1,0.0,SSW,2.3,Guanyuan,2013-03-10,Spring
237,2013,3,10,20,70.0,115.0,33.0,65.0,900.0,96.0,7.4,1018.8,-10.9,0.0,S,3.5,Guanyuan,2013-03-10,Spring
238,2013,3,10,21,66.0,110.0,28.0,65.0,1000.0,96.0,6.5,1018.9,-10.3,0.0,SSW,2.7,Guanyuan,2013-03-10,Spring
239,2013,3,10,22,73.0,119.0,38.0,64.0,1000.0,96.0,5.9,1018.5,-10.0,0.0,SW,2.4,Guanyuan,2013-03-10,Spring
240,2013,3,10,23,85.0,139.0,57.0,76.0,1200.0,96.0,3.0,1018.7,-9.0,0.0,SSW,0.9,Guanyuan,2013-03-10,Spring
241,2013,3,11,0,83.0,138.0,60.0,72.0,1200.0,96.0,0.3,1018.5,-8.7,0.0,SW,1.4,Guanyuan,2013-03-11,Spring
242,2013,3,11,1,94.0,146.0,65.0,80.0,1200.0,96.0,-0.7,1018.0,-7.3,0.0,SW,0.7,Guanyuan,2013-03-11,Spring
243,2013,3,11,2,91.0,135.0,64.0,73.0,1200.0,96.0,-1.7,1017.4,-7.0,0.0,WNW,0.5,Guanyuan,2013-03-11,Spring
244,2013,3,11,3,103.0,144.0,82.0,81.0,1200.0,96.0,-2.1,1017.2,-6.5,0.0,N,0.6,Guanyuan,2013-03-11,Spring
245,2013,3,11,4,114.0,152.0,92.0,79.0,1300.0,96.0,-1.6,1016.9,-7.9,0.0,NNE,1.1,Guanyuan,2013-03-11,Spring
246,2013,3,11,5,119.0,161.0,100.0,81.0,1300.0,96.0,-2.3,1016.9,-8.0,0.0,SE,0.1,Guanyuan,2013-03-11,Spring
247,2013,3,11,6,110.0,142.0,92.0,81.0,1399.0,96.0,-2.1,1017.0,-8.0,0.0,NE,0.9,Guanyuan,2013-03-11,Spring
248,2013,3,11,7,112.0,134.0,102.0,77.0,1399.0,96.0,1.3,1017.4,-8.3,0.0,NNE,1.9,Guanyuan,2013-03-11,Spring
249,2013,3,11,8,92.0,114.0,84.0,74.0,1300.0,96.0,3.1,1017.5,-8.6,0.0,NE,1.8,Guanyuan,2013-03-11,Spring
250,2013,3,11,9,101.0,133.0,103.0,87.0,1899.0,96.0,4.6,1016.8,-8.2,0.0,NE,1.8,Guanyuan,2013-03-11,Spring
251,2013,3,11,10,120.0,172.0,114.0,104.0,2600.0,96.0,6.7,1016.0,-8.1,0.0,NNE,1.4,Guanyuan,2013-03-11,Spring
252,2013,3,11,11,129.0,179.0,99.0,114.0,2700.0,96.0,7.6,1015.0,-8.1,0.0,N,1.3,Guanyuan,2013-03-11,Spring
253,2013,3,11,12,125.0,148.0,97.0,97.0,1899.0,96.0,9.7,1013.4,-7.5,0.0,NNW,1.6,Guanyuan,2013-03-11,Spring
254,2013,3,11,13,111.0,133.0,100.0,81.0,1399.0,96.0,11.3,1012.3,-7.1,0.0,S,3.5,Guanyuan,2013-03-11,Spring
255,2013,3,11,14,109.0,138.0,96.0,76.0,1200.0,96.0,11.4,1010.9,-7.5,0.0,SSE,2.5,Guanyuan,2013-03-11,Spring
256,2013,3,11,15,98.0,129.0,92.0,68.0,1100.0,95.0,10.7,1010.3,-6.2,0.0,SSW,2.1,Guanyuan,2013-03-11,Spring
257,2013,3,11,16,112.0,158.0,114.0,80.0,1399.0,84.0,10.4,1009.5,-6.5,0.0,SSW,3.4,Guanyuan,2013-03-11,Spring
258,2013,3,11,17,130.0,182.0,164.0,93.0,2000.0,83.0,9.7,1009.7,-5.8,0.0,SSW,2.1,Guanyuan,2013-03-11,Spring
259,2013,3,11,18,152.0,224.0,189.0,112.0,2500.0,76.0,9.7,1009.8,-5.1,0.0,S,2.0,Guanyuan,2013-03-11,Spring
260,2013,3,11,19,168.0,238.0,189.0,129.0,2700.0,54.0,9.6,1010.0,-4.4,0.0,S,1.5,Guanyuan,2013-03-11,Spring
261,2013,3,11,20,176.0,251.0,179.0,129.0,2600.0,53.0,9.8,1010.4,-2.8,0.0,SSE,1.3,Guanyuan,2013-03-11,Spring
262,2013,3,11,21,174.0,235.0,139.0,122.0,2200.0,53.0,9.6,1009.8,-2.7,0.0,SSW,1.5,Guanyuan,2013-03-11,Spring
263,2013,3,11,22,141.0,194.0,96.0,114.0,1800.0,53.0,9.3,1009.2,-4.0,0.0,SSW,1.5,Guanyuan,2013-03-11,Spring
264,2013,3,11,23,100.0,131.0,52.0,100.0,1300.0,53.0,8.6,1008.0,-4.6,0.0,SSE,1.1,Guanyuan,2013-03-11,Spring
265,2013,3,12,0,88.0,110.0,49.0,88.0,1300.0,53.0,6.3,1007.5,-2.8,0.0,WNW,1.0,Guanyuan,2013-03-12,Spring
266,2013,3,12,1,102.0,133.0,64.0,93.0,1600.0,53.0,4.8,1006.8,-2.8,0.0,SSE,0.0,Guanyuan,2013-03-12,Spring
267,2013,3,12,2,117.0,144.0,70.0,91.0,1600.0,53.0,5.3,1005.8,-1.0,0.0,ESE,0.2,Guanyuan,2013-03-12,Spring
268,2013,3,12,3,111.0,129.0,62.0,85.0,1399.0,53.0,6.4,1005.8,-1.0,0.1,N,2.2,Guanyuan,2013-03-12,Spring
269,2013,3,12,4,110.0,132.0,61.0,84.0,1399.0,53.0,4.3,1006.3,1.5,0.4,E,0.9,Guanyuan,2013-03-12,Spring
270,2013,3,12,5,153.0,217.0,41.0,96.0,2600.0,53.0,4.7,1006.1,1.5,0.1,NNE,1.3,Guanyuan,2013-03-12,Spring
271,2013,3,12,6,144.0,155.0,27.0,91.0,2700.0,53.0,4.1,1006.2,2.6,0.9,W,1.0,Guanyuan,2013-03-12,Spring
272,2013,3,12,7,109.0,120.0,26.0,87.0,2100.0,53.0,3.5,1006.9,2.2,0.9,NW,1.4,Guanyuan,2013-03-12,Spring
273,2013,3,12,8,98.0,105.0,19.0,85.0,2100.0,53.0,3.1,1006.9,1.9,0.4,N,1.5,Guanyuan,2013-03-12,Spring
274,2013,3,12,9,100.0,104.0,21.0,86.0,2100.0,53.0,3.4,1006.6,2.2,0.0,NNE,1.3,Guanyuan,2013-03-12,Spring
275,2013,3,12,10,105.0,113.0,23.0,88.0,2299.0,53.0,3.7,1006.8,2.2,0.0,N,0.9,Guanyuan,2013-03-12,Spring
276,2013,3,12,11,148.0,114.0,23.0,86.0,2100.0,53.0,4.4,1006.5,2.6,0.0,NNE,1.4,Guanyuan,2013-03-12,Spring
277,2013,3,12,12,140.0,110.0,24.0,86.0,2100.0,53.0,4.8,1006.8,2.2,0.0,N,1.5,Guanyuan,2013-03-12,Spring
278,2013,3,12,13,136.0,93.0,32.0,82.0,1800.0,53.0,5.3,1006.6,2.8,0.1,NE,1.8,Guanyuan,2013-03-12,Spring
279,2013,3,12,14,137.0,100.0,33.0,81.0,1800.0,53.0,5.6,1007.1,2.9,0.0,NNE,1.6,Guanyuan,2013-03-12,Spring
280,2013,3,12,15,139.0,104.0,34.0,81.0,1800.0,45.0,6.4,1007.6,3.2,0.0,N,1.5,Guanyuan,2013-03-12,Spring
281,2013,3,12,16,131.0,98.0,31.0,77.0,1700.0,31.0,6.6,1008.1,3.2,0.0,S,0.6,Guanyuan,2013-03-12,Spring
282,2013,3,12,17,108.0,110.0,40.0,86.0,1800.0,17.0,6.4,1009.4,3.4,0.0,E,1.4,Guanyuan,2013-03-12,Spring
283,2013,3,12,18,114.0,131.0,41.0,98.0,2000.0,10.0,5.8,1011.1,3.1,0.0,E,0.4,Guanyuan,2013-03-12,Spring
284,2013,3,12,19,117.0,124.0,31.0,99.0,2000.0,10.0,3.3,1012.5,2.1,0.0,WSW,0.5,Guanyuan,2013-03-12,Spring
285,2013,3,12,20,135.0,117.0,29.0,92.0,1800.0,10.0,2.9,1014.1,2.2,0.0,N,0.7,Guanyuan,2013-03-12,Spring
286,2013,3,12,21,121.0,103.0,28.0,88.0,1800.0,10.0,3.6,1015.5,2.6,0.0,NNE,0.8,Guanyuan,2013-03-12,Spring
287,2013,3,12,22,105.0,69.0,29.0,83.0,1600.0,10.0,1.9,1016.7,1.3,0.0,N,1.2,Guanyuan,2013-03-12,Spring
288,2013,3,12,23,57.0,10.0,30.0,69.0,1100.0,10.0,3.8,1017.7,-5.7,0.0,NNE,0.9,Guanyuan,2013-03-12,Spring
289,2013,3,13,0,14.0,14.0,11.0,25.0,500.0,58.0,3.4,1018.5,-7.1,0.0,NNW,0.9,Guanyuan,2013-03-13,Spring
290,2013,3,13,1,7.0,7.0,7.0,21.0,400.0,64.0,2.7,1018.9,-9.0,0.0,NNE,2.1,Guanyuan,2013-03-13,Spring
291,2013,3,13,2,10.0,10.0,8.0,19.0,400.0,68.0,2.8,1019.3,-8.9,0.0,N,2.4,Guanyuan,2013-03-13,Spring
292,2013,3,13,3,9.0,9.0,12.0,18.0,400.0,69.0,2.4,1019.7,-8.6,0.0,N,1.3,Guanyuan,2013-03-13,Spring
293,2013,3,13,4,3.0,6.0,26.0,28.0,500.0,69.0,0.3,1020.5,-7.5,0.0,NW,0.9,Guanyuan,2013-03-13,Spring
294,2013,3,13,5,3.0,6.0,23.0,32.0,500.0,69.0,-0.9,1021.0,-8.1,0.0,NNE,0.9,Guanyuan,2013-03-13,Spring
295,2013,3,13,6,3.0,6.0,17.0,40.0,500.0,69.0,0.8,1022.2,-8.5,0.0,NNE,1.6,Guanyuan,2013-03-13,Spring
296,2013,3,13,7,12.0,15.0,26.0,69.0,700.0,69.0,3.7,1023.3,-10.0,0.0,NNE,2.9,Guanyuan,2013-03-13,Spring
297,2013,3,13,8,16.0,25.0,35.0,70.0,800.0,69.0,4.8,1024.6,-13.6,0.0,NNE,3.3,Guanyuan,2013-03-13,Spring
298,2013,3,13,9,16.0,24.0,20.0,49.0,700.0,69.0,5.5,1025.2,-10.7,0.0,ENE,3.9,Guanyuan,2013-03-13,Spring
299,2013,3,13,10,15.0,18.0,19.0,36.0,600.0,69.0,6.4,1025.2,-11.3,0.0,ENE,2.6,Guanyuan,2013-03-13,Spring
300,2013,3,13,11,12.0,12.0,9.0,27.0,500.0,69.0,6.6,1024.4,-12.6,0.0,NE,3.6,Guanyuan,2013-03-13,Spring
301,2013,3,13,12,3.0,10.0,7.0,25.0,400.0,75.0,7.6,1023.7,-11.7,0.0,ENE,3.5,Guanyuan,2013-03-13,Spring
302,2013,3,13,13,7.0,7.0,6.0,24.0,400.0,81.0,8.5,1022.9,-13.2,0.0,E,2.3,Guanyuan,2013-03-13,Spring
303,2013,3,13,14,6.0,10.0,7.0,26.0,400.0,82.0,9.5,1022.2,-14.4,0.0,NE,1.6,Guanyuan,2013-03-13,Spring
304,2013,3,13,15,3.0,11.0,7.0,27.0,400.0,82.0,9.7,1021.7,-13.5,0.0,SW,2.0,Guanyuan,2013-03-13,Spring
305,2013,3,13,16,6.0,9.0,8.0,28.0,400.0,82.0,9.1,1021.9,-12.1,0.0,S,1.8,Guanyuan,2013-03-13,Spring
306,2013,3,13,17,14.0,16.0,8.0,40.0,500.0,82.0,7.1,1022.3,-10.7,0.0,SSW,2.7,Guanyuan,2013-03-13,Spring
307,2013,3,13,18,25.0,37.0,11.0,61.0,600.0,82.0,6.1,1022.8,-9.0,0.0,SSW,2.5,Guanyuan,2013-03-13,Spring
308,2013,3,13,19,32.0,51.0,13.0,75.0,700.0,82.0,5.5,1023.5,-8.8,0.0,S,1.5,Guanyuan,2013-03-13,Spring
309,2013,3,13,20,33.0,40.0,13.0,71.0,700.0,82.0,5.0,1023.7,-9.6,0.0,SSW,2.9,Guanyuan,2013-03-13,Spring
310,2013,3,13,21,34.0,37.0,15.0,71.0,700.0,82.0,4.8,1024.0,-8.7,0.0,SSW,3.2,Guanyuan,2013-03-13,Spring
311,2013,3,13,22,27.0,38.0,17.0,73.0,700.0,82.0,4.0,1023.8,-8.1,0.0,SSW,3.2,Guanyuan,2013-03-13,Spring
312,2013,3,13,23,42.0,50.0,38.0,81.0,800.0,82.0,2.9,1024.1,-5.5,0.0,S,2.3,Guanyuan,2013-03-13,Spring
313,2013,3,14,0,55.0,89.0,37.0,66.0,1100.0,82.0,2.5,1024.2,-3.8,0.0,SSW,2.4,Guanyuan,2013-03-14,Spring
314,2013,3,14,1,68.0,74.0,22.0,56.0,1500.0,82.0,1.6,1024.5,-4.1,0.0,SSW,1.0,Guanyuan,2013-03-14,Spring
315,2013,3,14,2,54.0,62.0,23.0,50.0,1500.0,82.0,1.3,1023.9,-4.6,0.0,SSW,1.5,Guanyuan,2013-03-14,Spring
317,2013,3,14,4,46.0,56.0,24.0,53.0,1200.0,82.0,-0.5,1023.9,-3.9,0.0,NE,2.4,Guanyuan,2013-03-14,Spring
318,2013,3,14,5,49.0,61.0,26.0,65.0,1300.0,82.0,-0.8,1024.3,-4.0,0.0,NNE,1.9,Guanyuan,2013-03-14,Spring
319,2013,3,14,6,70.0,72.0,28.0,67.0,1500.0,82.0,-0.8,1024.3,-4.2,0.0,NNE,2.2,Guanyuan,2013-03-14,Spring
320,2013,3,14,7,77.0,90.0,34.0,73.0,2100.0,82.0,-0.4,1024.6,-4.1,0.0,NE,2.1,Guanyuan,2013-03-14,Spring
321,2013,3,14,8,85.0,97.0,55.0,74.0,2100.0,82.0,0.5,1024.9,-4.2,0.0,NW,2.3,Guanyuan,2013-03-14,Spring
322,2013,3,14,9,89.0,109.0,63.0,74.0,2100.0,82.0,2.2,1024.3,-4.1,0.0,NW,1.5,Guanyuan,2013-03-14,Spring
323,2013,3,14,10,104.0,134.0,67.0,77.0,2100.0,82.0,3.9,1023.4,-3.9,0.0,WSW,1.7,Guanyuan,2013-03-14,Spring
324,2013,3,14,11,120.0,137.0,64.0,83.0,2100.0,82.0,5.5,1022.3,-3.6,0.0,S,1.2,Guanyuan,2013-03-14,Spring
325,2013,3,14,12,124.0,136.0,53.0,90.0,2000.0,82.0,7.2,1021.3,-3.7,0.0,SW,3.4,Guanyuan,2013-03-14,Spring
326,2013,3,14,13,94.0,104.0,82.0,64.0,1200.0,82.0,8.7,1020.0,-3.8,0.0,S,3.3,Guanyuan,2013-03-14,Spring
327,2013,3,14,14,87.0,98.0,114.0,59.0,1000.0,82.0,9.9,1019.4,-4.5,0.0,SSW,3.8,Guanyuan,2013-03-14,Spring
328,2013,3,14,15,101.0,102.0,113.0,56.0,1000.0,82.0,9.3,1018.7,-4.3,0.0,S,3.2,Guanyuan,2013-03-14,Spring
329,2013,3,14,16,100.0,105.0,111.0,62.0,1000.0,73.0,8.6,1018.1,-3.9,0.0,SSW,3.1,Guanyuan,2013-03-14,Spring
330,2013,3,14,17,111.0,116.0,113.0,72.0,1200.0,63.0,7.6,1018.3,-3.6,0.0,SSW,3.5,Guanyuan,2013-03-14,Spring
331,2013,3,14,18,115.0,123.0,103.0,75.0,1200.0,63.0,6.8,1018.4,-2.9,0.0,SSW,1.6,Guanyuan,2013-03-14,Spring
332,2013,3,14,19,116.0,122.0,93.0,90.0,1200.0,63.0,6.2,1018.4,-2.7,0.0,S,1.3,Guanyuan,2013-03-14,Spring
333,2013,3,14,20,108.0,108.0,85.0,93.0,1200.0,63.0,5.9,1018.3,-2.0,0.0,SSW,1.3,Guanyuan,2013-03-14,Spring
334,2013,3,14,21,117.0,125.0,75.0,98.0,1300.0,63.0,3.5,1018.4,-1.9,0.0,WNW,0.6,Guanyuan,2013-03-14,Spring
335,2013,3,14,22,146.0,157.0,80.0,101.0,1600.0,63.0,1.4,1018.2,-1.8,0.0,SE,0.0,Guanyuan,2013-03-14,Spring
336,2013,3,14,23,162.0,173.0,82.0,102.0,1700.0,63.0,1.6,1017.7,-1.8,0.0,ENE,1.1,Guanyuan,2013-03-14,Spring
337,2013,3,15,0,168.0,177.0,83.0,101.0,1800.0,63.0,2.3,1017.8,-2.2,0.0,NE,1.2,Guanyuan,2013-03-15,Spring
338,2013,3,15,1,169.0,173.0,72.0,98.0,2200.0,63.0,2.4,1017.4,-2.5,0.0,NE,1.8,Guanyuan,2013-03-15,Spring
339,2013,3,15,2,181.0,184.0,93.0,111.0,2700.0,63.0,2.0,1016.6,-2.9,0.0,NE,1.1,Guanyuan,2013-03-15,Spring
340,2013,3,15,3,172.0,191.0,88.0,112.0,2899.0,63.0,1.5,1016.3,-2.8,0.0,NE,1.6,Guanyuan,2013-03-15,Spring
341,2013,3,15,4,182.0,197.0,112.0,109.0,3100.0,63.0,1.0,1016.2,-2.6,0.0,NE,0.8,Guanyuan,2013-03-15,Spring
342,2013,3,15,5,162.0,170.0,85.0,102.0,2500.0,63.0,0.7,1016.1,-2.5,0.0,NE,1.2,Guanyuan,2013-03-15,Spring
343,2013,3,15,6,154.0,155.0,83.0,98.0,2200.0,63.0,0.6,1016.0,-2.5,0.0,NE,1.2,Guanyuan,2013-03-15,Spring
344,2013,3,15,7,129.0,144.0,86.0,93.0,2100.0,63.0,2.4,1016.3,-2.3,0.0,NNE,1.0,Guanyuan,2013-03-15,Spring
345,2013,3,15,8,156.0,162.0,93.0,97.0,2299.0,63.0,4.2,1016.5,-2.2,0.0,NE,1.4,Guanyuan,2013-03-15,Spring
346,2013,3,15,9,169.0,178.0,111.0,105.0,2399.0,63.0,6.4,1015.9,-2.5,0.0,NNE,1.4,Guanyuan,2013-03-15,Spring
347,2013,3,15,10,169.0,179.0,112.0,105.0,2299.0,7.0,8.1,1015.1,-2.0,0.0,SE,1.6,Guanyuan,2013-03-15,Spring
348,2013,3,15,11,176.0,184.0,101.0,91.0,2000.0,16.0,9.0,1014.2,-2.0,0.0,NNW,1.4,Guanyuan,2013-03-15,Spring
349,2013,3,15,12,199.0,200.0,99.0,104.0,2100.0,20.0,10.3,1013.2,-2.1,0.0,WSW,1.6,Guanyuan,2013-03-15,Spring
350,2013,3,15,13,213.0,215.0,96.0,114.0,2200.0,63.0,12.0,1011.9,-1.2,0.0,SE,1.5,Guanyuan,2013-03-15,Spring
351,2013,3,15,14,223.0,229.0,92.0,134.0,2399.0,63.0,12.2,1011.4,-0.7,0.0,SSW,2.7,Guanyuan,2013-03-15,Spring
352,2013,3,15,15,3.0,309.0,91.0,173.0,2600.0,60.0,12.3,1010.9,-0.3,0.0,S,2.0,Guanyuan,2013-03-15,Spring
353,2013,3,15,16,3.0,291.0,91.0,119.0,2000.0,67.0,11.5,1010.9,0.3,0.0,SW,3.4,Guanyuan,2013-03-15,Spring
354,2013,3,15,17,130.0,272.0,79.0,85.0,1700.0,84.0,10.6,1011.6,0.9,0.0,SW,1.8,Guanyuan,2013-03-15,Spring
355,2013,3,15,18,260.0,278.0,79.0,94.0,1800.0,84.0,9.1,1012.2,1.5,0.0,WSW,1.0,Guanyuan,2013-03-15,Spring
356,2013,3,15,19,280.0,296.0,89.0,103.0,1800.0,84.0,7.0,1012.5,1.3,0.0,SSW,1.1,Guanyuan,2013-03-15,Spring
357,2013,3,15,20,296.0,320.0,97.0,121.0,2000.0,84.0,6.3,1013.8,1.4,0.0,ESE,0.0,Guanyuan,2013-03-15,Spring
358,2013,3,15,21,302.0,315.0,90.0,130.0,2100.0,84.0,7.1,1014.4,0.7,0.0,NNW,0.8,Guanyuan,2013-03-15,Spring
359,2013,3,15,22,306.0,313.0,87.0,123.0,2200.0,84.0,7.3,1015.3,0.9,0.0,NNE,1.0,Guanyuan,2013-03-15,Spring
360,2013,3,15,23,313.0,321.0,106.0,150.0,3100.0,84.0,7.3,1015.5,0.7,0.0,NNE,1.5,Guanyuan,2013-03-15,Spring
361,2013,3,16,0,319.0,340.0,104.0,164.0,3600.0,84.0,6.5,1015.6,0.6,0.0,NE,1.1,Guanyuan,2013-03-16,Spring
362,2013,3,16,1,319.0,335.0,108.0,139.0,3299.0,84.0,5.9,1015.9,0.2,0.0,NE,1.7,Guanyuan,2013-03-16,Spring
